invoice_id,vendor_name,vendor_gstin,amount,tax_amount,tax_rate,invoice_date,submission_date,po_number,bank_account,payment_terms,is_anomaly,anomaly_type
INV-09693,Softcell Technologies,35UAQEX7902T9I4,1004030.41,180725.47,0.18,2024-10-05,2023-09-08,PO-8941-FSHY,ZAPZ4138823350355,Net 60,1,weekend_invoice
INV-09178,Happiest Minds,08NATVA6271Q6X4,273324.02,49198.32,0.18,2024-04-22,2024-05-07,PO-2504-WISE,RAEK7444525363615,Net 30,1,changed_bank_account
INV-04924,NIIT Technologies,06ENXBW2738B9L4,1212621.66,218271.9,0.18,2024-07-15,2024-07-25,PO-2616-KVHR,JQRT0779311872435,Net 60,0,none
INV-04390,Geometric Ltd,90XHMDH5605X3E0,113067.09,20352.08,0.18,2023-08-02,2023-08-13,PO-1729-KHKO,ZVZR2605281559933,Net 45,0,none
INV-09382,Majesco Ltd,85BEHHA7355T6K4,1134361.94,204185.15,0.18,2023-09-19,2023-09-23,,XLJV8093123115690,Net 60,1,missing_po
INV-02908,Zensar IT Services,09TZXPP4803A4M3,325065.06,58511.71,0.18,2024-08-12,2024-08-16,PO-9031-DDJC,MTDJ1912550590581,Net 60,0,none
INV-08188,Saksoft Ltd,80AHUXH4281M5Z6,1170050.39,210609.07,0.18,2024-12-11,2024-12-26,PO-6222-SRRW,HEZJ2452796367589,Net 45,0,none
INV-08715,Trigent Software,36QTNYS5556X2N0,342765.82,61697.85,0.18,2024-10-14,2024-10-20,PO-7474-WBXN,ECZJ1508087801977,Net 45,1,split_invoice
INV-08226,Redington India,74KICEN7451I0R9,761571.06,137082.79,0.18,2023-12-15,2023-12-16,PO-4884-EZLL,SIXB8636619074973,Net 60,0,none
INV-05433,Mphasis Corp,14FZNUS4574A1G9,575201.51,103536.27,0.18,2024-03-27,2024-03-29,PO-4625-SWDO,XQWR8677855643397,Net 45,0,none
INV-06644,Birlasoft Ltd,60TTQUN5387R6H1,611562.51,110081.25,0.18,2024-10-08,2024-10-16,PO-9839-QCCT,VRVF2849035694298,Net 60,0,none
INV-04768,Newgen Software,96WDAOF1307T2B5,501228.71,90221.17,0.18,2024-05-22,2024-05-30,PO-5915-PSCJ,ZVAV2798537321913,Net 45,0,none
INV-06975,Majesco Ltd,85BEHHA7355T6K4,1066614.51,191990.61,0.18,2024-07-01,2024-07-07,PO-8677-INYU,XLJV8093123115690,Net 60,0,none
INV-02410,Supertron Electronics,84APENV3195F9K0,614880.62,110678.51,0.18,2023-03-28,2023-03-30,PO-0667-CMSR,VZIL5372592617511,Net 60,0,none
INV-06827,3i Infotech,68JFCCR6660P0N4,461780.63,83120.51,0.18,2023-10-23,2023-10-29,PO-5341-QGBL,XXJP5932125490162,Net 45,0,none
INV-00896,Ingram Micro India,10XXYGH4786J3K5,412559.9,74260.78,0.18,2023-10-18,2023-10-20,PO-4707-PRRI,FXHM7550788670183,Net 45,0,none
INV-03252,KPIT Technologies,38VEAAX3653Y0Y0,430892.92,77560.73,0.18,2024-10-28,2024-11-12,PO-0722-BPTJ,FKSA0820239639002,Net 60,0,none
INV-O8593,Tech Mahindra Ltd,50ATKML8414N4Z6,535791.74,96442.51,0.18,2023-09-27,2023-09-29,PO-7111-ZHUL,XBCB1352237333077,Net 45,1,near_duplicate
INV-07658,Onward Technologies,40LMVQR4946M6J5,56321.25,10137.82,0.18,2024-07-29,2024-08-02,PO-0544-PSGS,XVRP4921936514893,Net 60,0,none
INV-04865,Hexaware Technologies,73UYSOI6520N3R6,614741.08,110653.39,0.18,2023-05-23,2023-05-28,PO-7595-VJJY,WJUQ9385943177536,Net 45,0,none
INV-00461,Mastech Digital,27OSVKU6942X0L4,2453636.57,441654.58,0.18,2023-05-01,2023-05-13,PO-8253-QUCK,GRRS8527255351787,Net 30,0,none
INV-06542,Mphasis Corp,14FZNUS4574A1G9,687723.3,123790.19,0.18,2024-01-22,2024-01-25,PO-1176-KLZF,XQWR8677855643397,Net 30,0,none
INV-06220,NIIT Technologies,06ENXBW2738B9L4,1440465.2,259283.74,0.18,2024-02-07,2024-02-19,PO-8941-FSHY,JQRT0779311872435,Net 60,0,none
INV-01005,Persistent Systems,64YNHIH3193U2F2,1582997.3,284939.51,0.18,2023-02-13,2023-02-25,PO-1154-OIZO,QFQJ7666680899218,Net 60,0,none
INV-00477,Nucleus Software,81IGLOX7451R2J4,659633.6,118734.05,0.18,2024-06-28,2024-07-07,PO-5144-CHZI,RZGA5670979487253,Net 30,0,none
INV-05697,KALS Info Systems,94MSBNM9654Q1J8,435078.55,78314.14,0.18,2024-08-07,2024-08-21,PO-2399-CSSA,DGBS9006011018028,Net 60,0,none
INV-04533,Datamatics Global,72BCSBC0104B2T5,1805906.03,325063.09,0.18,2024-04-24,2024-04-27,PO-4097-MYWU,MAPT2682906393328,Net 45,0,none
INV-O86O6,Infosys BPM Ltd,68WMBDP4359A6Y4,999264.8,179867.66,0.18,2024-08-06,2024-08-08,PO-1116-RUAP,FQYO8585635822023,Net 45,1,near_duplicate
INV-06429,Newgen Software,96WDAOF1307T2B5,598192.14,107674.59,0.18,2024-12-02,2024-12-09,PO-1596-OPPA,ZVAV2798537321913,Net 30,0,none
INV-04897,Birlasoft Ltd,60TTQUN5387R6H1,618972.29,111415.01,0.18,2023-12-04,2023-12-18,PO-3584-UHJA,VRVF2849035694298,Net 60,0,none
INV-04251,Kellton Tech,86ZEYPH2930B1L1,206192.21,37114.6,0.18,2024-05-15,2024-05-29,PO-9382-XPFK,HNPR8007103208557,Net 30,0,none
INV-09857,Onward Technologies,40LMVQR4946M6J5,72091.74,12976.51,0.18,2023-05-25,2023-05-28,PO-EXP-3507,XVRP4921936514893,Net 60,1,expired_po
INV-00874,Softcell Technologies,35UAQEX7902T9I4,1302976.29,234535.73,0.18,2023-06-02,2023-06-08,PO-2893-EYOE,ZAPZ4138823350355,Net 30,0,none
INV-07639,Birlasoft Ltd,60TTQUN5387R6H1,596714.95,107408.69,0.18,2023-01-13,2023-01-14,PO-6224-TUUN,VRVF2849035694298,Net 60,0,none
INV-09835,Datamatics Global,72BCSBC0104B2T5,1366963.81,246053.49,0.18,2023-01-19,2023-01-20,PO-EXP-3507,MAPT2682906393328,Net 30,1,expired_po
INV-08833,Infostretch Corp,54JDQHL2140L0A3,1100000.0,198000.0,0.18,2023-02-13,2023-02-18,PO-4480-WLCV,ATOL2872376618802,Net 30,1,round_number
INV-07770,KPIT Technologies,38VEAAX3653Y0Y0,530840.93,95551.37,0.18,2023-10-23,2023-10-26,PO-9382-XPFK,FKSA0820239639002,Net 60,0,none
INV-02322,3i Infotech,68JFCCR6660P0N4,526175.51,94711.59,0.18,2023-03-01,2023-03-11,PO-8100-XXPJ,XXJP5932125490162,Net 45,0,none
INV-06996,Cyient Ltd,72RREQY3980C4W7,1853911.88,333704.14,0.18,2023-01-30,2023-02-11,PO-8677-INYU,IECV9217915203127,Net 60,0,none
INV-05488,Ramsol Pvt Ltd,74BYZSJ6323U1B9,1201122.52,216202.05,0.18,2023-04-10,2023-04-24,PO-2015-FVSH,IYYO4074583251825,Net 30,0,none
INV-04471,Tata Elxsi,97SMFIV1461U2P8,947848.4,170612.71,0.18,2023-06-26,2023-06-27,PO-0547-NQNQ,EGTM3209446746385,Net 60,0,none
INV-08364,Onward Technologies,40LMVQR4946M6J5,69313.22,12476.38,0.18,2023-11-06,2023-11-14,PO-7111-ZHUL,XVRP4921936514893,Net 45,0,none
INV-05172,KALS Info Systems,94MSBNM9654Q1J8,289760.44,52156.88,0.18,2023-04-05,2023-04-07,PO-0007-LCRC,DGBS9006011018028,Net 60,0,none
INV-07425,Compuage Infocom,13KLEPU6075O6Y2,1151174.68,207211.44,0.18,2024-10-07,2024-10-21,PO-6169-JAGA,ELRI9763961994631,Net 30,0,none
INV-02265,Tanla Platforms,59LWUTS7773W2B4,1806704.86,325206.87,0.18,2023-07-20,2023-07-25,PO-4399-NLWD,HOSN7336413677532,Net 45,0,none
INV-09917,Mindtree Solutions,41KAGCW4268B9S1,295574.9,53203.48,0.18,2024-02-21,2024-06-09,PO-5655-TUHO,LHQZ3386182735187,Net 45,1,late_submission
INV-08147,KPIT Technologies,38VEAAX3653Y0Y0,518447.93,93320.63,0.18,2024-07-23,2024-08-07,PO-3734-QHUG,FKSA0820239639002,Net 45,0,none
INV-08454,Mindtree Solutions,41KAGCW4268B9S1,327855.43,59013.98,0.18,2024-11-27,2024-12-11,PO-4625-SWDO,LHQZ3386182735187,Net 30,0,none
INV-09670,Supertron Electronics,84APENV3195F9K0,569149.75,102446.96,0.18,2023-02-25,2023-07-28,PO-8102-VNSA,VZIL5372592617511,Net 30,1,weekend_invoice
INV-04449,Supertron Electronics,84APENV3195F9K0,649060.98,116830.98,0.18,2024-10-04,2024-10-11,PO-2320-ARJE,VZIL5372592617511,Net 45,0,none
INV-O8592,Softcell Technologies,35UAQEX7902T9I4,1529777.43,275359.94,0.18,2023-11-21,2023-12-05,PO-4625-SWDO,ZAPZ4138823350355,Net 30,1,near_duplicate
INV-00163,Xoriant Solutions,76CCDAX0817X2D1,1144901.51,206082.27,0.18,2023-09-18,2023-09-24,PO-9693-UEIS,KMUY6413692964089,Net 45,0,none
INV-08405,Saksoft Ltd,80AHUXH4281M5Z6,1348039.12,242647.04,0.18,2023-07-19,2023-08-03,PO-1912-FSED,HEZJ2452796367589,Net 60,0,none
INV-05871,Subex Ltd,30VHFNS3751Q1W1,2431701.31,437706.24,0.18,2024-04-01,2024-04-12,PO-9192-KWQI,ELVQ0484796554552,Net 45,0,none
INV-09074,Infosys BPM Ltd,68WMBDP4359A6Y4,3509945.88,631790.26,0.18,2023-12-12,2023-12-18,PO-8253-QUCK,FQYO8585635822023,Net 30,1,amount_above_po
INV-08480,Nihilent Ltd,40FXSPS1480H9K9,434785.04,78261.31,0.18,2023-06-07,2023-06-13,PO-1110-ZZVB,EEBH9895003066871,Net 30,0,none
INV-04304,Cigniti Technologies,59ECPPK4618N3Z7,147817.55,26607.16,0.18,2023-12-11,2023-12-21,PO-9352-ANIB,SOEQ8611660011752,Net 30,0,none
INV-06394,Mindtree Solutions,41KAGCW4268B9S1,318454.35,57321.78,0.18,2023-03-17,2023-03-26,PO-3316-OQAL,LHQZ3386182735187,Net 60,0,none
INV-06814,Ramsol Pvt Ltd,74BYZSJ6323U1B9,1205112.7,216920.29,0.18,2023-01-09,2023-01-16,PO-0547-NQNQ,IYYO4074583251825,Net 30,0,none
INV-03950,Accelya Solutions,24BSBQF3370E9Q0,2143188.47,385773.92,0.18,2023-02-10,2023-02-19,PO-8117-VDXA,TBBS8321851120284,Net 60,0,none
INV-01087,Majesco Ltd,85BEHHA7355T6K4,1001703.2,180306.58,0.18,2024-10-30,2024-11-02,PO-1444-NBSQ,XLJV8093123115690,Net 60,0,none
INV-08971,TCS Digital Solutions,27KTEYT5863X9D1,448874.34,80797.38,0.18,2024-03-18,2024-03-28,PO-5294-FCRR,FAPF5400877480084,Net 60,1,amount_below_po
INV-03085,Hexaware Technologies,73UYSOI6520N3R6,510759.72,91936.75,0.18,2024-02-01,2024-02-07,PO-0761-PZPG,WJUQ9385943177536,Net 30,0,none
INV-09334,Sonata Software,32OVHHT7499K8D7,898747.32,161774.52,0.18,2024-06-18,2024-06-27,,YADT3226199171827,Net 60,1,missing_po
INV-03751,Mindtree Solutions,41KAGCW4268B9S1,268611.91,48350.14,0.18,2023-07-18,2023-07-21,PO-2849-DRYX,LHQZ3386182735187,Net 45,0,none
INV-02957,Iris Computers,92JDQBJ6656M3R2,1190026.85,214204.83,0.18,2023-10-17,2023-10-23,PO-2444-YFYK,CFEY9201378382544,Net 60,0,none
INV-02453,Saksoft Ltd,80AHUXH4281M5Z6,1700564.95,306101.69,0.18,2024-01-22,2024-02-04,PO-2996-HYFA,HEZJ2452796367589,Net 60,0,none
INV-03549,Redington India,74KICEN7451I0R9,649201.1,116856.2,0.18,2023-04-19,2023-05-01,PO-0626-UKST,SIXB8636619074973,Net 30,0,none
INV-04754,Savex Technologies,76UXAQM2870D6A5,956183.14,172112.97,0.18,2024-11-26,2024-11-27,PO-3212-GJTF,JBED3078188120744,Net 45,0,none
INV-04041,Ramsol Pvt Ltd,74BYZSJ6323U1B9,1541792.12,277522.58,0.18,2024-11-22,2024-12-05,PO-9212-QEQG,IYYO4074583251825,Net 45,0,none
INV-07961,Redington India,74KICEN7451I0R9,524412.28,94394.21,0.18,2024-07-16,2024-07-18,PO-9788-VFFR,SIXB8636619074973,Net 30,0,none
INV-07318,Sasken Technologies,25RXQUY1695H6N4,1377650.64,247977.12,0.18,2023-12-11,2023-12-13,PO-9260-BUSZ,RRWX9093164663159,Net 30,0,none
INV-05897,Cyient Ltd,72RREQY3980C4W7,2059565.91,370721.86,0.18,2023-12-18,2023-12-21,PO-7780-OPSL,IECV9217915203127,Net 30,0,none
INV-09213,Rashi Peripherals,81YZTAE9223U6Z3,623659.05,112258.63,0.18,2024-09-09,2024-09-10,PO-9192-KWQI,WZDZ6532283201041,Net 60,1,changed_bank_account
INV-05162,Cybage Software,98HJBYU1008W1C4,1533263.46,275987.42,0.18,2023-02-03,2023-02-15,PO-0667-CMSR,WGLM6397054812707,Net 60,0,none
INV-07256,Savex Technologies,76UXAQM2870D6A5,691247.06,124424.47,0.18,2024-02-05,2024-02-09,PO-4421-TUZB,JBED3078188120744,Net 30,0,none
INV-04162,Sasken Technologies,25RXQUY1695H6N4,1508759.42,271576.7,0.18,2024-06-07,2024-06-18,PO-5225-AFCU,RRWX9093164663159,Net 60,0,none
INV-08743,Ramsol Pvt Ltd,74BYZSJ6323U1B9,762707.19,137287.29,0.18,2023-10-06,2023-10-18,PO-2399-CSSA,IYYO4074583251825,Net 45,1,split_invoice
INV-00523,Saksoft Ltd,80AHUXH4281M5Z6,1192557.2,214660.3,0.18,2024-10-22,2024-11-02,PO-0547-NQNQ,HEZJ2452796367589,Net 45,0,none
INV-00844,Dynacons Systems,26LIUNY2215P3K8,1631763.04,293717.35,0.18,2023-08-07,2023-08-21,PO-3685-JSXP,BVBH8217355343820,Net 30,0,none
INV-08501,Tata Elxsi,97SMFIV1461U2P8,904235.57,162762.4,0.18,2023-06-08,2023-06-14,PO-9661-LQUX,EGTM3209446746385,Net 45,1,exact_duplicate
INV-09531,NIIT Technologies,06ENXBW2738B9L4,1825307.81,219036.94,0.18,2024-09-19,2024-10-03,PO-8171-JQWY,JQRT0779311872435,Net 45,1,tax_mismatch
INV-01348,Intellect Design,01NIEOP0002L0N2,826669.19,148800.45,0.18,2023-10-12,2023-10-16,PO-7777-NVMJ,BSXL3681265929761,Net 30,0,none
INV-02345,Nihilent Ltd,40FXSPS1480H9K9,428291.76,77092.52,0.18,2023-12-27,2024-01-05,PO-3768-HPEP,EEBH9895003066871,Net 30,0,none
INV-00981,Ramsol Pvt Ltd,74BYZSJ6323U1B9,1103577.0,198643.86,0.18,2024-12-16,2024-12-25,PO-1059-AHYP,IYYO4074583251825,Net 60,0,none
INV-00823,Infostretch Corp,54JDQHL2140L0A3,125510.91,22591.96,0.18,2023-02-20,2023-03-07,PO-9431-RTHO,ATOL2872376618802,Net 45,0,none
INV-09528,KPIT Technologies,38VEAAX3653Y0Y0,504853.25,60582.39,0.18,2023-09-05,2023-09-16,PO-5915-PSCJ,FKSA0820239639002,Net 45,1,tax_mismatch
INV-09118,NewVendor_9118 IT Solutions Pvt Ltd,49LFDWN3070X3W6,3071727.86,552911.01,0.18,2024-08-07,2024-08-09,PO-9013-GIVN,HYKZ8534502929866,Net 30,1,new_vendor_high_amount
INV-03512,Cybage Software,98HJBYU1008W1C4,1130742.92,203533.73,0.18,2023-01-27,2023-02-07,PO-9021-AHXB,WGLM6397054812707,Net 60,0,none
INV-01353,Ramsol Pvt Ltd,74BYZSJ6323U1B9,1730217.9,311439.22,0.18,2023-03-31,2023-04-04,PO-8275-NTNM,IYYO4074583251825,Net 60,0,none
INV-02038,Kellton Tech,86ZEYPH2930B1L1,221683.11,39902.96,0.18,2023-06-12,2023-06-17,PO-5929-TFLZ,HNPR8007103208557,Net 60,0,none
INV-08835,Subex Ltd,30VHFNS3751Q1W1,12000000.0,2160000.0,0.18,2024-08-05,2024-08-20,PO-7123-BKWU,ELVQ0484796554552,Net 60,1,round_number
INV-02607,Cyient Ltd,72RREQY3980C4W7,1785777.77,321440.0,0.18,2024-10-28,2024-11-11,PO-6315-VIXZ,IECV9217915203127,Net 30,0,none
INV-09168,KPIT Technologies,38VEAAX3653Y0Y0,567801.17,102204.21,0.18,2023-08-21,2023-09-03,PO-7117-VPRG,QGZB3930147646117,Net 45,1,changed_bank_account
INV-00094,Saksoft Ltd,80AHUXH4281M5Z6,1951552.53,351279.46,0.18,2024-05-31,2024-06-07,PO-0730-NZHI,HEZJ2452796367589,Net 45,0,none
INV-02287,Savex Technologies,76UXAQM2870D6A5,883704.94,159066.89,0.18,2023-07-20,2023-07-29,PO-3348-GPZE,JBED3078188120744,Net 60,0,none
INV-03908,Tanla Platforms,59LWUTS7773W2B4,2177236.58,391902.58,0.18,2023-01-05,2023-01-16,PO-6374-ZCEB,HOSN7336413677532,Net 60,0,none
INV-06216,Cigniti Technologies,59ECPPK4618N3Z7,122007.86,21961.41,0.18,2023-05-08,2023-05-23,PO-1951-UUDU,SOEQ8611660011752,Net 60,0,none
INV-01880,Onward Technologies,40LMVQR4946M6J5,80981.47,14576.66,0.18,2024-10-30,2024-11-11,PO-4692-GXFE,XVRP4921936514893,Net 60,0,none
INV-05197,Infosys BPM Ltd,68WMBDP4359A6Y4,976545.45,175778.18,0.18,2024-10-15,2024-10-29,PO-5144-CHZI,FQYO8585635822023,Net 45,0,none
INV-03206,Subex Ltd,30VHFNS3751Q1W1,1561639.53,281095.12,0.18,2023-09-29,2023-10-04,PO-7334-AVHA,ELVQ0484796554552,Net 30,0,none
INV-07412,Iris Computers,92JDQBJ6656M3R2,1517951.2,273231.22,0.18,2023-07-24,2023-08-02,PO-3513-GRAA,CFEY9201378382544,Net 60,0,none
INV-07968,Subex Ltd,30VHFNS3751Q1W1,1769704.56,318546.82,0.18,2024-05-06,2024-05-07,PO-1116-RUAP,ELVQ0484796554552,Net 45,0,none
INV-05920,Saksoft Ltd,80AHUXH4281M5Z6,1912626.43,344272.76,0.18,2024-01-22,2024-01-25,PO-4480-WLCV,HEZJ2452796367589,Net 30,0,none
INV-02527,Compuage Infocom,13KLEPU6075O6Y2,700347.05,126062.47,0.18,2023-01-09,2023-01-15,PO-1365-XPAS,ELRI9763961994631,Net 30,0,none
INV-05487,Majesco Ltd,85BEHHA7355T6K4,1552090.36,279376.26,0.18,2024-03-01,2024-03-09,PO-6350-GGCK,XLJV8093123115690,Net 30,0,none
INV-06129,Tata Elxsi,97SMFIV1461U2P8,1062210.13,191197.82,0.18,2023-08-08,2023-08-12,PO-0630-IHAO,EGTM3209446746385,Net 60,0,none
INV-06322,Savex Technologies,76UXAQM2870D6A5,662922.19,119325.99,0.18,2024-01-09,2024-01-19,PO-1135-KCEV,JBED3078188120744,Net 30,0,none
INV-04309,Newgen Software,96WDAOF1307T2B5,524119.09,94341.44,0.18,2023-01-23,2023-02-05,PO-7417-YKIL,ZVAV2798537321913,Net 60,0,none
INV-02191,Birlasoft Ltd,60TTQUN5387R6H1,563876.95,101497.85,0.18,2023-06-20,2023-06-23,PO-2153-SYMJ,VRVF2849035694298,Net 45,0,none
INV-01276,Accelya Solutions,24BSBQF3370E9Q0,1857308.87,334315.6,0.18,2023-06-12,2023-06-13,PO-4966-BFKF,TBBS8321851120284,Net 30,0,none
INV-05051,NIIT Technologies,06ENXBW2738B9L4,1682021.32,302763.84,0.18,2023-05-09,2023-05-18,PO-3836-ISAB,JQRT0779311872435,Net 45,0,none
INV-06352,Accelya Solutions,24BSBQF3370E9Q0,1882769.79,338898.56,0.18,2024-08-05,2024-08-17,PO-7423-QNOH,TBBS8321851120284,Net 45,0,none
INV-09715,Kellton Tech,86ZEYPH2930B1L1,256493.46,46168.82,0.18,2023-12-30,2024-08-05,PO-3182-KZUB,HNPR8007103208557,Net 60,1,weekend_invoice
INV-02703,Infosys BPM Ltd,68WMBDP4359A6Y4,1451137.51,261204.75,0.18,2024-05-10,2024-05-24,PO-7587-QZEZ,FQYO8585635822023,Net 30,0,none
INV-06056,Nucleus Software,81IGLOX7451R2J4,1186420.59,213555.71,0.18,2023-12-04,2023-12-11,PO-3140-XIFO,RZGA5670979487253,Net 30,0,none
INV-05485,Tata Elxsi,97SMFIV1461U2P8,985062.36,177311.22,0.18,2024-12-02,2024-12-06,PO-3262-HDFJ,EGTM3209446746385,Net 60,0,none
INV-09841,KPIT Technologies,38VEAAX3653Y0Y0,609337.16,109680.69,0.18,2023-05-04,2023-05-10,PO-EXP-9996,FKSA0820239639002,Net 60,1,expired_po
INV-00607,KPIT Technologies,38VEAAX3653Y0Y0,637045.59,114668.21,0.18,2023-10-06,2023-10-15,PO-0170-VOQW,FKSA0820239639002,Net 45,0,none
INV-07588,Accelya Solutions,24BSBQF3370E9Q0,2044750.02,368055.0,0.18,2024-09-09,2024-09-13,PO-9661-LQUX,TBBS8321851120284,Net 30,0,none
INV-06796,Kellton Tech,86ZEYPH2930B1L1,234501.02,42210.18,0.18,2023-11-20,2023-12-02,PO-4984-CKPW,HNPR8007103208557,Net 30,0,none
INV-03882,Tech Mahindra Ltd,50ATKML8414N4Z6,644353.6,115983.65,0.18,2024-03-25,2024-04-02,PO-6427-SARF,XBCB1352237333077,Net 30,0,none
INV-09542,Ingram Micro India,10XXYGH4786J3K5,351777.48,98497.69,0.18,2024-10-14,2024-10-16,PO-9661-LQUX,FXHM7550788670183,Net 60,1,tax_mismatch
INV-00231,Dynacons Systems,26LIUNY2215P3K8,1533591.62,276046.49,0.18,2024-04-15,2024-04-26,PO-5341-QGBL,BVBH8217355343820,Net 30,0,none
INV-09778,Redington India,74KICEN7451I0R9,773992.69,139318.68,0.18,2025-08-09,2024-01-10,PO-7153-IEKM,SIXB8636619074973,Net 60,1,future_dated
INV-01680,Tata Elxsi,97SMFIV1461U2P8,1057205.86,190297.05,0.18,2024-09-27,2024-10-05,PO-5915-PSCJ,EGTM3209446746385,Net 30,0,none
INV-00870,Cyient Ltd,72RREQY3980C4W7,1743309.03,313795.63,0.18,2023-03-27,2023-04-10,PO-1949-JEFV,IECV9217915203127,Net 30,0,none
INV-06716,Kellton Tech,86ZEYPH2930B1L1,231945.59,41750.21,0.18,2023-06-30,2023-07-03,PO-4421-TUZB,HNPR8007103208557,Net 60,0,none
INV-07155,Softcell Technologies,35UAQEX7902T9I4,1420200.93,255636.17,0.18,2024-03-28,2024-04-07,PO-8373-GAZS,ZAPZ4138823350355,Net 30,0,none
INV-04153,Subex Ltd,30VHFNS3751Q1W1,1668231.18,300281.61,0.18,2024-11-11,2024-11-23,PO-1444-NBSQ,ELVQ0484796554552,Net 45,0,none
INV-01771,Savex Technologies,76UXAQM2870D6A5,700283.78,126051.08,0.18,2023-07-26,2023-08-10,PO-8280-CWJB,JBED3078188120744,Net 45,0,none
INV-05160,TCS Digital Solutions,27KTEYT5863X9D1,1940703.31,349326.6,0.18,2024-11-04,2024-11-19,PO-9583-CORI,FAPF5400877480084,Net 30,0,none
INV-07000,Tanla Platforms,59LWUTS7773W2B4,1338360.54,240904.9,0.18,2023-07-12,2023-07-20,PO-1449-ZPYW,HOSN7336413677532,Net 45,0,none
INV-09652,Dynacons Systems,,1742960.87,313732.96,0.18,2024-10-14,2024-10-28,PO-7998-CUCA,BVBH8217355343820,Net 60,1,missing_gst_number
INV-07048,Ramsol Pvt Ltd,74BYZSJ6323U1B9,1779789.52,320362.11,0.18,2024-02-27,2024-03-08,PO-6713-MKSO,IYYO4074583251825,Net 45,0,none
INV-08711,Rashi Peripherals,81YZTAE9223U6Z3,490654.92,88317.89,0.18,2023-11-27,2023-11-28,PO-3510-CBYL,TIKE0673845888831,Net 30,1,split_invoice
INV-00769,Saksoft Ltd,80AHUXH4281M5Z6,1151630.18,207293.43,0.18,2024-11-18,2024-11-20,PO-0456-JHLP,HEZJ2452796367589,Net 60,0,none
INV-07935,Supertron Electronics,84APENV3195F9K0,383478.05,69026.05,0.18,2023-07-25,2023-07-28,PO-1199-EIWS,VZIL5372592617511,Net 60,0,none
INV-08222,Cybage Software,98HJBYU1008W1C4,1238299.46,222893.9,0.18,2024-05-14,2024-05-27,PO-8280-CWJB,WGLM6397054812707,Net 30,0,none
INV-02054,Kellton Tech,86ZEYPH2930B1L1,285906.26,51463.13,0.18,2024-11-28,2024-12-09,PO-7979-PHVH,HNPR8007103208557,Net 60,0,none
INV-08541,HCL Services Pvt Ltd,06XCPDQ3781A7P5,106405.48,19152.99,0.18,2024-09-18,2024-09-26,PO-1454-XJID,YREG7445396518713,Net 30,1,exact_duplicate
INV-03825,Newgen Software,96WDAOF1307T2B5,408696.71,73565.41,0.18,2024-07-29,2024-08-08,PO-6097-GCLD,ZVAV2798537321913,Net 60,0,none
INV-01176,Kellton Tech,86ZEYPH2930B1L1,294694.51,53045.01,0.18,2023-05-29,2023-06-12,PO-1365-XPAS,HNPR8007103208557,Net 45,0,none
INV-09662,Onward Technologies,,66046.65,11888.4,0.18,2024-11-18,2024-12-03,PO-1199-EIWS,XVRP4921936514893,Net 60,1,missing_gst_number
INV-01044,Sonata Software,32OVHHT7499K8D7,1448493.5,260728.83,0.18,2023-01-23,2023-02-05,PO-6230-WJPF,YADT3226199171827,Net 60,0,none
INV-02174,Sasken Technologies,25RXQUY1695H6N4,1222413.25,220034.38,0.18,2024-04-08,2024-04-22,PO-6534-LIIE,RRWX9093164663159,Net 30,0,none
INV-01408,Zensar IT Services,09TZXPP4803A4M3,307550.41,55359.07,0.18,2023-04-21,2023-04-23,PO-1199-EIWS,MTDJ1912550590581,Net 45,0,none
INV-03813,Infostretch Corp,54JDQHL2140L0A3,104733.78,18852.08,0.18,2023-07-10,2023-07-23,PO-3579-GXQW,ATOL2872376618802,Net 30,0,none
INV-05672,TCS Digital Solutions,27KTEYT5863X9D1,1769998.57,318599.74,0.18,2023-07-20,2023-07-26,PO-6534-LIIE,FAPF5400877480084,Net 45,0,none
INV-01857,Infosys BPM Ltd,68WMBDP4359A6Y4,1233070.61,221952.71,0.18,2024-08-27,2024-09-05,PO-1138-NFGW,FQYO8585635822023,Net 45,0,none
INV-05210,3i Infotech,68JFCCR6660P0N4,816036.34,146886.54,0.18,2024-09-05,2024-09-18,PO-7417-YKIL,XXJP5932125490162,Net 60,0,none
INV-06631,Geometric Ltd,90XHMDH5605X3E0,78780.01,14180.4,0.18,2024-06-12,2024-06-22,PO-2510-YXXH,ZVZR2605281559933,Net 45,0,none
INV-08705,3i Infotech,68JFCCR6660P0N4,273001.96,49140.35,0.18,2024-05-06,2024-05-10,PO-9598-QXHC,XXJP5932125490162,Net 45,1,split_invoice
INV-01518,Persistent Systems,64YNHIH3193U2F2,1370858.02,246754.44,0.18,2024-02-19,2024-02-24,PO-2982-AZLI,QFQJ7666680899218,Net 30,0,none
INV-09573,Tata Elxsi,97SMFIV1461U2P8,1412219.02,395421.33,0.18,2023-04-13,2023-04-26,PO-0480-HOCL,EGTM3209446746385,Net 60,1,tax_mismatch
INV-06668,Accelya Solutions,24BSBQF3370E9Q0,1440589.11,259306.04,0.18,2023-06-23,2023-07-04,PO-2616-KVHR,TBBS8321851120284,Net 45,0,none
INV-04291,Sasken Technologies,25RXQUY1695H6N4,1263729.94,227471.39,0.18,2024-07-29,2024-08-13,PO-0378-NJWE,RRWX9093164663159,Net 45,0,none
INV-03429,3i Infotech,68JFCCR6660P0N4,626540.24,112777.24,0.18,2024-03-12,2024-03-14,PO-0080-LKZN,XXJP5932125490162,Net 30,0,none
